sentiment,review_body,product_category
0,"The fabric was more ""southwestern"" looking when i got it than it looked in the pics. it fit a bit larger around the bottom than i like.",Skirts
0,This skirt was cute on  but not particularly flattering. i thought the denim was a little too stiff. typically  a-lines are flattering on my figure  but this was a miss.,Skirts
0,The picture makes it looks like it has rich brown yellow and orange colors. when it came  it was more black with some orange that popped. much different then i expected. the material was nice and silky but i was not willing to keep something that was dry clean only. i sent it back.,Skirts
0,I wanted to love this skirt. i love high-waisted skirts and the length seemed flattering on the model; it was not so flattering on me. the fabric is so lovely--truly the photos online don't do it justice. it's heavy and luxurious  wonderful for fall or winter  and the gold  gray  and navy floral pattern is not too flashy or bold. plus  pockets! however  the midi length did not work for me  despite the product's suggestion that it was a universally flattering length  just above the knee. i'm not,Skirts
0,"This is an absolutely beautiful skirt from the front. gives a perfect hourgass shape with the strategic color blocking. however  if you have ""shapely"" hips and back-side  this will definitely emphasize that. had to take it back. a little bit much for work and other formal/professional events. however  if you're less endowed in that area  it might work well. gives a great shape!",Skirts
1,I loved the texture and look of this skirt. very classy. but it fits tight-- i usually take a 4 or 6 on skirts depending on where the waistband hits and i could barely squeeze into the 4 and could not get it zipped. i'd need to go a size bigger in this one but now it's unavailable :(,Skirts
1,This skirt is a dream. so so beautiful. looks way cute with brown boots. give this a go. don't listen to any negative review. this skirt is perfection.,Skirts
1,The photos do not do this skirt justice! i'm so glad i picked it up in the store  as i would not have given it a second look online. it is soft  stretchy  forgiving  and one of the most versatile pieces in my closet! i dressed it up for an evening event and can't wait to throw it on with a tee and jean jacket! love it!,Skirts
1,This skirt is worth every penny! it appears slightly different than pictured in terms of color -- it is a cream/blue gray making it very versatile. the crochet work is beautiful and cream. it is not too bright to show every dirt mark; the cream coordinates perfectly with the leather color. it is a classic  elegant design and could be paired with a silk type or even a cashmere sweater in the cooler months to come. for me  it is tts mostly (i am usually a 4-6) and the six fits perfectly. it has an,Skirts
1,Since i only wear midi skirts  love the length of this one. the regular medium looks as pictured on me. well made and the dot texture is sweet. bui will be returning as the skirt is literally very heavy and the gathered waist is unflattering on me.,Skirts
1,Great cut & fit! the length is perfect  too. i like the weight of the skirt overall. good for all seasons.,Skirts
1,After a rough day at the office  i went into my local retailer to seek out some retail therapy. i stumbled upon this skirt and knew i had to try it on. though it's more than i normally like to spend  it was well worth the price. material is lightweight and comfortable yet substantial enough for work. fit is spot on (i have wider hips and a smaller waist  which typically makes me a size 12 and that's what i bought). the color is a gorgeous mustard yellow that can be paired with all sorts of colors ,Skirts
1,Very comfy versatile skirt. the fabric is soft and stretchy that feels really nice on. i live in hawai'i so i like having skirts to wear that work well with the climate but not typical of the fashion out here. the pleating is very flattering and the skirt layer underneath makes it wearable to work.,Skirts
1,Well made. color is great  goes from summer right into fall. looks good with sandles and will wear with boots later on. goes well with classic tee  denim shirt or plaid blouse. has a retro/ classic look.,Skirts
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
1,This pullover is great for lounging! so warm and cozy!,Sleep
1,"Buy this robe before its gone! my friend and i each bought this robe... it feels amazing and makes a girl feel pretty!. i bought the xs/s (34c  26"" waist)  but i tried on the m/l and could have made that work too. love!",Sleep
1,This chemise is so comfortable and beautiful. can be dressed up or down and is a staple of a bohemian wardrobe. gave 4 stars for the fact that it is completely see through and requires a (not included) slip underneath. also because the super thin cotton will wear easily.,Sleep
1,It runs large but thats okay  its great quality and super super soft! i love the way it makes you feel so comfortable. very disappointed the clip fell off.,Sleep
1,Very pretty and comfortable. it was not obvious at my store that this was to go with swim suits. it was located next to regular pants  but once i tried it on - i realized it was somewhat see through. i still got it as its very lovely. i'm going on a beach vacation  so i know i'll use it over bathing suits. honestly i may use it with nude underwear or long shirts anyway  since its so different and pretty. i bought a large as i'm a 10-12 and its still pretty loose.,Sleep
1,Absolutely perfect for summer. great weight  lovely soft lining. love pockets in any robe. sleeve length is perfect. actually flattering  if you consider robes such a thing. i love it!,Sleep
1,I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.,Sleep
1,The floral print and colors are so pretty for summer that it's tempting to layer this over a seamless tank and wear it out!,Sleep
1,Bought as a gift. really soft and cozy. i am sure she will love it!,Sleep
-1,It is a beautiful sweater  but it is cropped and boxy.,Sweaters
-1,I ordered this in size xl. the ivory was as pictured. the lace details were well-done. but  the length was much shorter than on the model. i'm 5 ft. 5 1/2 in. for reference. even the sleeves were on the short side  above my wrists. the main problem is how much it shed. just in trying it on  there was fuzz everywhere so i returned it. i love when retailer mixes lace into the knit of sweaters. this one just didn't work out.,Sweaters
-1,"The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern  but the cut was totally off for me. i'm usually an xs/s  and was swimming in the xs. the arms in particular were huge and drapey  and the whole thing just hung on me (for reference  i'm 5'4""  120 lbs).",Sweaters
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
-1,Well  i wanted to love it and it was just too much. i think it is a bit wider and weirdly baggier than it should be. i also feel it should be fully lined. it was not. the exterior wool and pattern is very nice. maybe if it was lined  a smaller size would have worked better  but for the price  i needed more. i also would have liked some sort of option for tightening the waist a bit when zipped up. i realize this isn't in the picture  so no expectation  but upon trying it on and seeing its boxines,Sweaters
-1,What a let down. the sweater i received in no way resembles the product pictured. based on the original price point  i envisioned a beautiful hand-knitted sweater made of high grade yarn/ wool that i could use for travel. instead  i received something that is grossly oversized for xs/s  made out of weird crafting yarn and looks like an ugly holiday sweater. my kids could make something better than this on their toy loom. not the quality i expected from retailer. back it goes.,Sweaters
-1,I usually love a cowl neck sweater but not this one. you can't wear it off the shoulders and it's weirdly sheer too. the only pro is that it doesn't include wool or fur.,Sweaters
-1,"I am 5'3"" and the arms of this sweater run at least 2 inches past my finger tips. if the arms were not quite so rediculously long then i would definitely keep it but unless you are tall  it just doesn't work. also  i felt the length of the waste was a little shorter than what is pictured online. sigh.",Sweaters
-1,I would have loved this sweater if it were true to the picture but the stripes are gray  not white. either i got a strange one or (as happens to me sometimes with retailer) the pictures are very misleading. disappointed because i wanted to love this.,Sweaters
0,I'm surprised other reviewers loved this one so much. it's completely different then how it looks on the model. it's much shorter  which others do mention  but it flares a lot. enough to feel maternity-ish on me. it looks fitted on the model. maybe it's my shape  i have a short torso and carry weight in my hips. i ordered an xs too. i will say the material  is very nice and it's well made  but it's going back.,Sweaters
0,I love the idea of this top.  i had reservations when i ordered it d/t the large armholes but i envisioned wearing my cute cropped pilcro jean jacket with it.  it turned out to be a disappointment.  the armholes are gigantic and the sweater itself did not fit as on the model.  the front was much shorter and wider and basically stuck out from my body.  for reference  i ordered the xxsp.  sizing up might have lengthened the front but would have exacerbated the armhole problem.,Sweaters
0,I love ponchos and the colors are gorgeous  but the pictures make it look much longer than it is. i would've loved it if i were petite but i personally don't think it's meant for taller people. such a shame.,Sweaters
0,I had high hopes for this coat  but it was a miss for me. while the wool is soft and not itchy  the colors are a lot duller in person and the embroidery looks messy.  also  the fit runs large with an unflattering poof in the back where the pleat is located.  i thought about keeping it since i liked how soft the wool was  but alas  i just could not get over the poor tailoring.  for reference i am usually a pxxs ( 5ft2in 105 lbs) and it was big.,Sweaters
0,I love the look of this pullover  however  it was too short and heavy for my small frame with narrow shoulders. sleeves were too long as well.,Sweaters
0,It really is a beautiful sweater.  the material is super soft and feels luxurious.  unfortunately  it just looked too bulky on me and accentuated my width.  maybe if i were taller  i could pull it off.,Sweaters
0,I loved the lines in this jacket  but ended up returning it because they didn't show up how i expected. the jacket had a surprisingly baggy fit (s on my usual s/4/6) and wasn't quite what i was looking for.,Sweaters
0,This would have been a perfect jacket for a trip i'm taking  light weight and very stylish. however the jacket runs huge  the arms are long but it was the shoulders that were too big. i wear a size 8-10 mostly 10 in retailer clothes i ordered the large and the shoulder seam was about 2? past my natural shoulders. i won't return for a smaller size because the fabric being wool (i should have checked) its unbearably itchy esp around the neck  you could wear a long sleeve top and a scarf but then it,Sweaters
0,I bought this sweater the minute i saw it  and waited for over six weeks for it to come off of back order (it was further delayed from even what i was told when i first ordered it).   i was beyond excited when it finally arrived and wore the sweater the day after i received it... i had a long flight and thought it was the perfect option for keeping comfy on a plane.   i was so disappointed that by the time i got off my flight four hours later  the sweater had not one  not two  but three differen,Sweaters
1,Love it! cute  flattering  and even though the material is thin - it is still very cozy. i have no complains about the quality; i haven't found any loose threads or other issues.    the cardigan runs tts. i got m instead of my usual s (because s was out of stock)  and it's a little loose in the armpits. but i still like the cardigan and i'm keeping it.,Sweaters
1,Every year around this time  our beloved retailer comes out with a wool sweater coat. i've seen every style over the last five years and this year they have outdone themselves!!! this coat is a dream. not too thin and not too thick...it's the perfect layering piece. the fabric has perfect stretch in it. the colors are lovely (i ended up with the cream color  but i loved the green too!!) in many sweater coats i prefer an xl  but because of the stretch the l was just perfect. i'm 5'8 and it hits wel,Sweaters
1,Like another reviewer  i initially passed by this sweater and thought nothing of it until i noticed it on display... super cute and ultra comfy... the kind of sweater that just beckons to be warn in the fall. i purchased this in the olive color and just love it. very cute and flattering for a poncho-type sweater. i do think it runs a bit large so i sized down for the perfect fit. i highly recommend this item!,Sweaters
1,Love this sweater! it is so cozy! i gave it a four because it does shed a lot. i have not washed yet but hopefully that will help with the shedding. i am hoping to buy other colors.,Sweaters
1,"This sweater just arrived in my mailbox and it's already my favorite piece of clothing. it is the softest thing i own... and it feels so luxe. as the reviewer below noted: yes  it has pockets. they are slit-style pockets (probably why you can't see them in the photo) and the opening is trimmed with the same cable detail featured on the front of the sweater.  i'm also a professor... but i still get mistaken for a grad student so i don't mind appearing ""professorial."" i'll probably wear this to th",Sweaters
1,"I like this sweater. i bought it in small and medium because it was 25% off and i didn't want my size to sell out. im keeping the small. im 5'5"" and 140 lbs and hourglass. the medium was way too much fabric. its still roomy in the small  but its lush looking and soft and will look pretty with jeans and high boots. i ordered the one in the beige as well but i think the lavender color is prettier in person. i think the beige may wash me out. hope this helps.",Sweaters
1,Love this vest!! i bought the red color and absolutely love the feel of the fabric. you can wear it over a variety of clothes..dresses  turtlenecks  long sleeve shirts. perfect staple for the winter and fall!,Sweaters
1,"This is so soft and has wonderful drape. i want to love it. it is not gold. not in my opinion anyway. the ""gold"" parts look like muted lime green to me. it's true to size and looks similar to the picture otherwise. i just don't know about that color- especially on me.",Sweaters
1,"The sweater looked different on each model so i wasn't sure what to expect. luckily  it fitted me similar to the one i was hoping it would  the cream sweater model. i'm 5'6"" and got a size small. i like that it hangs just past my hips and the long sleeves. also  the v-neck isn't too low so i don't have to wear a camisole.it's very cozy and doesn't itch.",Sweaters
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,Just not cute. i don't know how else to describe this top. i am a 34dd and ordered a large. it fit and was comfortable but the peplum had way too much fabric it actually made me look much bigger than i am. i would possibly have tried a medium but it wasn't in store so i returned.,Swim
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
0,This suit itself is adorable. i usually have to get a size large for length but in this case the cups are way too big. it says light padding but there is no padding. just a giant empty cup. i'm going to order the size medium.,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,"Cute print on both sides  but far more ""cheek"" was exposed than i anticipated from the photos. the front isn't too skimpy  but the back is a bit too small for my taste. definitely narrower in the back than a standard bikini cut. too bad :( the matching top is my favorite top  so i guess i'll just have to wear black bottoms with it.",Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
1,"Oh how i dread online shopping for bikinis...especially bottoms. however  these bottoms are incredible. the fit is perfect. you know when you are wearing normal underwear and you ask yourself... ""why can't bathing suit bottoms just fit like this?"" these bikini bottoms do! you can't tell by the picture but they are a really great weight...not too thick and bulky...very flattering...perfect rear coverage...doesn't pinch your sides.truly the most flattering bottoms i've found in a long time. worth",Swim
1,I love this suit. the color is stunning and the quality of the material is excellent. a one piece never looked so good!,Swim
1,Seafolly is my favorite brand in swimwear. i've collected a few over the years. i was so happy to find this print. the little umbrellas are so cute and fun. i am normally a size 8 in seafolly and this one ran true to size.,Swim
1,I absolutely love the retro look of this swimsuit. i first saw it on blogger amber fillerup-clark (barefoot blonde) and i knew i had to have it. this is the first one piece suit i've purchased in about six years. i've avoided one pieces because most of the ones i tried made me feel frumpy  and the mono-kini look just looked odd on me. i have a smaller frame and a larger bust (32ddd)  so finding swimsuits that fit properly is a challenge. i am a size 4 but i ordered a size 6 after reading reviews,Swim
1,The colors and fit of this suit are even better than described. it is the most comfortable and flattering one-piece i have ever tried on.     as noted by other reviewers  there is limited support in the chest; this suit will keep you covered but does not provide lift.,Swim
1,These bottoms are super comfortable. i think they run a little big for a small. i bought another swimsuit from retailer and the bottoms are also small and fit a little better than these. it goes well with the peplum swimsuit top. im so excited about wearing them this season!!,Swim
1,This is the most beautiful bathing suit ive ever owned. it is so unique and comfortable. the fit and everything is just amazing. so happy with this purchase.,Swim
1,This is what a bathing suit should look and feel like. no crawling up the cheeks :) no spillage out the front. i would say it's true to size or a little on the large size. i'm 5'4 122 and ordered a medium which was great for me. maybe a small would have been ok but i couldn't be happier. good job! color is true to the pic. quality seems nice and sturdy.,Swim
1,Bought these online - sale  and am really happy with them. soft and light material - feel breezy  like a beach pant should!,Swim
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
1,Fantastic quality. i agree the material is heavier and may be too hot for summer in sc but will be perfect for ac cooled offices. the fit is tts. i am smaller on top than the bottom and size 2 fit well everywhere thanks to the somewhat stretchy material  32-24-36. i never write reviews but this dress really is fantastic and at a great price point given the high quality of the fabric and design. i couldn't tell from the pics but the back bottom is not a single center slit but a double slit. i rea,Trend
1,I love this top  it is a cool style mix between mensware and women's. the collar is gorgeous  making it feminine and beautiful. i normally wear a size large in retailer  i would size down. returning my large for a medium. a beautiful shirt for many occasions.,Trend
1,I want to hate these jeans because they are so expensive but every time i try these on they just look so cool.   they seem to be handmade so the flowers are not in the same spot on each pair.,Trend
1,I loved the idea of these pants as i've been looking for an updated pair of tuxedo pants. i wear 26 in most of my jeans. i'm not super skinny & consider my legs medium (not too skinny & not too athletic). i tried these on in xs (36 european as marked on them) & they were big around the waist & hip area. there was so much gap in the back which made them look frumpy! i did however liked the length. the fabric is nice & heavy which i also loved. sadly  these didn't work for me though. really wish t,Trend
1,This dress attracted my attention with its victorian inspired print. the details are to die for. the blue is not the same as the picture. slightly darker and more muted.,Trend
1,This skirt is really adorable  but only if you're going to tuck in your tops. the pockets flare out at the top  so shirts don't lay correctly on them. instead the bottom of the shirt floofs out and looks really dumpy. tucked in though  super cute!    the waist is really tiny and the fabric has no stretch to speak of. i usually take a 0/2 pant or 25/26 jean. i ordered the xsmall and could only get the top fastened by really sucking it in and struggling. i'll be exchanging for a small  hopefully t,Trend
1,"My skirt arrived this week and its beautiful! i'm so happy i splurged on it. i'm usually a size 6 and the medium fits perfect  although it is quite long (i'm 5'2"" though;). i will probably get it hemmed  but went ahead and wore it anyway and actually found i like it a bit long and its very comfortable. the fabric is very high quality and the color is stunning.",Trend
1,"This is just as it looks. a minimalist  elegant  dark navy skirt that provides a classic feminine shape and looks like it could last for years. it is straight  so you might want to consider sizing up unless you're quite slender. i'm 5'10"" and 160 and am sending back a m for a l. excited to get my new skirt and to wear it.",Trend
1,This is an adorably gorgeous swing dress. the fabric is soft and flowy  and everything a swing dress should be. i was concerned that it would be too short  but it's the perfect length-fun while still being classy. a nice  chunky  eccentric bib necklace and nude sandal wedges would complete this outfit beautifully. highly recommend!,Trend
